movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg,poster_path
157,Canadian Bacon (1995),Comedy|War,0109370,1775,http://www.imdb.com/title/tt0109370/,11,2.8636363636363638,https://image.tmdb.org/t/p/original/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg
158,Casper (1995),Adventure|Children,0112642,8839,http://www.imdb.com/title/tt0112642/,62,2.806451612903226,https://image.tmdb.org/t/p/original/guyVxHaCMh4fDtQivK2JqMOPsb6.jpg
159,Clockers (1995),Crime|Drama|Mystery,0112688,20649,http://www.imdb.com/title/tt0112688/,14,2.892857142857143,https://image.tmdb.org/t/p/original/c79uqLJleho2a7OQayfrW5Ypphf.jpg
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,0112715,10329,http://www.imdb.com/title/tt0112715/,57,2.8771929824561404,https://image.tmdb.org/t/p/original/hPNSToNIIpRO6y5Rh973leqQqNr.jpg
161,Crimson Tide (1995),Drama|Thriller|War,0112740,8963,http://www.imdb.com/title/tt0112740/,103,3.6359223300970873,https://image.tmdb.org/t/p/original/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg
162,Crumb (1994),Documentary,0109508,26564,http://www.imdb.com/title/tt0109508/,17,4.205882352941177,https://image.tmdb.org/t/p/original/oJWGWzaYdYG4mkQK6sbus5Tenho.jpg
163,Desperado (1995),Action|Romance|Western,0112851,8068,http://www.imdb.com/title/tt0112851/,66,3.5606060606060606,https://image.tmdb.org/t/p/original/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,0112857,8512,http://www.imdb.com/title/tt0112857/,14,3.3214285714285716,https://image.tmdb.org/t/p/original/5lcJhwKGavLbPva17QkTBhLfqEk.jpg
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,0112864,1572,http://www.imdb.com/title/tt0112864/,144,3.5555555555555554,https://image.tmdb.org/t/p/original/skdHpVja0uRNKVVN9ksviI86I4z.jpg
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,0112887,13552,http://www.imdb.com/title/tt0112887/,3,2.8333333333333335,https://image.tmdb.org/t/p/original/cRzRj2UBvIH8ryWhu5PNL2PzV7j.jpg
168,First Knight (1995),Action|Drama|Romance,0113071,6520,http://www.imdb.com/title/tt0113071/,54,3.0833333333333335,https://image.tmdb.org/t/p/original/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,0113114,9073,http://www.imdb.com/title/tt0113114/,10,2.4,https://image.tmdb.org/t/p/original/3wpug3W5rYBdqeAnhc1UeXLE5ZF.jpg
170,Hackers (1995),Action|Adventure|Crime|Thriller,0113243,10428,http://www.imdb.com/title/tt0113243/,35,3.2285714285714286,https://image.tmdb.org/t/p/original/qfx2EENW1sOpKNVKLzr7VOhlxkt.jpg
171,Jeffrey (1995),Comedy|Drama,0113464,17447,http://www.imdb.com/title/tt0113464/,6,3.8333333333333335,https://image.tmdb.org/t/p/original/tHcKImp3QqG7UWdv3PzEHZX8oHT.jpg
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,0113481,9886,http://www.imdb.com/title/tt0113481/,53,2.6792452830188678,https://image.tmdb.org/t/p/original/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg
173,Judge Dredd (1995),Action|Crime|Sci-Fi,0113492,9482,http://www.imdb.com/title/tt0113492/,62,2.6693548387096775,https://image.tmdb.org/t/p/original/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg
174,Jury Duty (1995),Comedy,0113500,19326,http://www.imdb.com/title/tt0113500/,10,2.7,https://image.tmdb.org/t/p/original/DbKQDPqBE4kCaePj4CHu6r3ZAb.jpg
175,Kids (1995),Drama,0113540,9344,http://www.imdb.com/title/tt0113540/,20,3.975,https://image.tmdb.org/t/p/original/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg
176,Living in Oblivion (1995),Comedy,0113677,9071,http://www.imdb.com/title/tt0113677/,13,4.3076923076923075,https://image.tmdb.org/t/p/original/b54xDk98oWtEtAso9sj1wjaZDDH.jpg
177,Lord of Illusions (1995),Horror,0113690,8973,http://www.imdb.com/title/tt0113690/,8,2.75,https://image.tmdb.org/t/p/original/miQREwapDUNwfInokjeVLt8BiNM.jpg
178,Love & Human Remains (1993),Comedy|Drama,0107447,15730,http://www.imdb.com/title/tt0107447/,1,1.0,https://image.tmdb.org/t/p/original/9QVw6cPXfsjr4PncE1TeWudeLmh.jpg
179,Mad Love (1995),Drama|Romance,0113729,47608,http://www.imdb.com/title/tt0113729/,2,1.5,https://image.tmdb.org/t/p/original/glhctWoYw1jg8z0FUSwFD4UTNi4.jpg
180,Mallrats (1995),Comedy|Romance,0113749,2293,http://www.imdb.com/title/tt0113749/,36,3.4027777777777777,https://image.tmdb.org/t/p/original/kNm0AQFIc4nlzCd8Nqvbb5gccAV.jpg
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,0113820,9070,http://www.imdb.com/title/tt0113820/,17,2.264705882352941,https://image.tmdb.org/t/p/original/pcLbHqs80dchv0byHivhdwHKEup.jpg
183,Mute Witness (1994),Comedy|Horror|Thriller,0110604,48787,http://www.imdb.com/title/tt0110604/,2,3.5,https://image.tmdb.org/t/p/original/kfCIZNpb2bWspnQNkIQftQlksCU.jpg
184,Nadja (1994),Drama,0110620,34574,http://www.imdb.com/title/tt0110620/,2,3.5,https://image.tmdb.org/t/p/original/sIZl6Oy5nn4kHKHamX50tSPF4Ob.jpg
185,"Net, The (1995)",Action|Crime|Thriller,0113957,1642,http://www.imdb.com/title/tt0113957/,112,3.0401785714285716,https://image.tmdb.org/t/p/original/dtupntUFMD5iXBo8HLfALt2ET4R.jpg
186,Nine Months (1995),Comedy|Romance,0113986,11472,http://www.imdb.com/title/tt0113986/,48,2.8229166666666665,https://image.tmdb.org/t/p/original/z1nzYuoeTbGBrSicDxJEhJhEQz8.jpg
187,Party Girl (1995),Comedy,0114095,36196,http://www.imdb.com/title/tt0114095/,4,4.125,https://image.tmdb.org/t/p/original/cfGEUftQVjvJHTTc3OKbzfsBamT.jpg
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,0114194,11980,http://www.imdb.com/title/tt0114194/,12,3.4583333333333335,https://image.tmdb.org/t/p/original/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg
189,Reckless (1995),Comedy|Fantasy,0114241,58372,http://www.imdb.com/title/tt0114241/,1,3.0,https://image.tmdb.org/t/p/original/edNTtl2UuKcU8vXEaYgu76vISXw.jpg
190,Safe (1995),Thriller,0114323,32646,http://www.imdb.com/title/tt0114323/,5,2.8,https://image.tmdb.org/t/p/original/2O71QsBkbqdLqQdx2yuNpJ4pFPq.jpg
191,"Scarlet Letter, The (1995)",Drama|Romance,0114345,10533,http://www.imdb.com/title/tt0114345/,6,2.4166666666666665,https://image.tmdb.org/t/p/original/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg
193,Showgirls (1995),Drama,0114436,10802,http://www.imdb.com/title/tt0114436/,35,2.4714285714285715,https://image.tmdb.org/t/p/original/atjtGFIIt9QMGf9ELyboq5cl466.jpg
194,Smoke (1995),Comedy|Drama,0114478,10149,http://www.imdb.com/title/tt0114478/,18,3.6666666666666665,https://image.tmdb.org/t/p/original/phvnN7OPEnlHoAZe8nsSqPDD8B0.jpg
195,Something to Talk About (1995),Comedy|Drama|Romance,0114496,18402,http://www.imdb.com/title/tt0114496/,10,3.1,https://image.tmdb.org/t/p/original/a52KpsmvLNdTdmDzw1fUrJONpfH.jpg
196,Species (1995),Horror|Sci-Fi,0114508,9348,http://www.imdb.com/title/tt0114508/,45,2.6666666666666665,https://image.tmdb.org/t/p/original/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,0114558,281,http://www.imdb.com/title/tt0114558/,28,3.25,https://image.tmdb.org/t/p/original/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,0058450,5967,http://www.imdb.com/title/tt0058450/,4,4.125,https://image.tmdb.org/t/p/original/7XHxvEo1C1GzbTkZuH8aAU8wOeV.jpg
201,Three Wishes (1995),Drama|Fantasy,0114663,47939,http://www.imdb.com/title/tt0114663/,1,3.0,https://image.tmdb.org/t/p/original/8uzNbDH1b90DTsy38NPLqVIVpAH.jpg
202,Total Eclipse (1995),Drama|Romance,0114702,36834,http://www.imdb.com/title/tt0114702/,1,3.0,https://image.tmdb.org/t/p/original/e0j1zDF3ITeTbGTXFGamosCxT4z.jpg
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,0114682,9090,http://www.imdb.com/title/tt0114682/,22,3.4318181818181817,https://image.tmdb.org/t/p/original/8bkJiI6N8wDxAtQ49bLUt0qCBII.jpg
204,Under Siege 2: Dark Territory (1995),Action,0114781,3512,http://www.imdb.com/title/tt0114781/,30,2.716666666666667,https://image.tmdb.org/t/p/original/gElwFCQTbSK5hdK0PVyia547nst.jpg
205,Unstrung Heroes (1995),Comedy|Drama,0114798,52856,http://www.imdb.com/title/tt0114798/,9,3.1666666666666665,https://image.tmdb.org/t/p/original/twnqc80AL55WYnCVz4nMGEGcL7.jpg
206,Unzipped (1995),Documentary,0114805,77350,http://www.imdb.com/title/tt0114805/,2,3.0,https://image.tmdb.org/t/p/original/dnIzv4rXr9FXkqW880E3rStYQA7.jpg
207,"Walk in the Clouds, A (1995)",Drama|Romance,0114887,9560,http://www.imdb.com/title/tt0114887/,21,3.4285714285714284,https://image.tmdb.org/t/p/original/xencQzZnUWDRAOUydjf9PWet8Ae.jpg
208,Waterworld (1995),Action|Adventure|Sci-Fi,0114898,9804,http://www.imdb.com/title/tt0114898/,115,2.9130434782608696,https://image.tmdb.org/t/p/original/f4Q6BKm1lv9u5xoffbIIwrOYf6z.jpg
209,White Man's Burden (1995),Drama,0114928,31611,http://www.imdb.com/title/tt0114928/,3,3.1666666666666665,https://image.tmdb.org/t/p/original/pIgCFucYI0YvnMR35zV12YY0NHc.jpg
210,Wild Bill (1995),Western,0114938,65796,http://www.imdb.com/title/tt0114938/,4,3.0,https://image.tmdb.org/t/p/original/g5sQTDwc4BcvRCBAhnujhBPIEO1.jpg
211,"Browning Version, The (1994)",Drama,0109340,49805,http://www.imdb.com/title/tt0109340/,2,3.5,https://image.tmdb.org/t/p/original/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,0112602,26258,http://www.imdb.com/title/tt0112602/,3,3.0,https://image.tmdb.org/t/p/original/uurw7SlXjIrxEaiFFzDifanhfIq.jpg
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,0111579,50797,http://www.imdb.com/title/tt0111579/,6,3.8333333333333335,https://image.tmdb.org/t/p/original/4zsq30Zj9iAeqejEkkmclL7VnwV.jpg
214,Before the Rain (Pred dozhdot) (1994),Drama|War,0110882,19155,http://www.imdb.com/title/tt0110882/,2,4.0,https://image.tmdb.org/t/p/original/sAVSVFonnNkup5xnlxDkuRrmI2N.jpg
215,Before Sunrise (1995),Drama|Romance,0112471,76,http://www.imdb.com/title/tt0112471/,24,4.041666666666667,https://image.tmdb.org/t/p/original/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg
216,Billy Madison (1995),Comedy,0112508,11017,http://www.imdb.com/title/tt0112508/,49,3.326530612244898,https://image.tmdb.org/t/p/original/iwk9pWR6MwTInEQc8Vw5vGHjeQ0.jpg
217,"Babysitter, The (1995)",Drama|Thriller,0112438,37141,http://www.imdb.com/title/tt0112438/,6,2.3333333333333335,https://image.tmdb.org/t/p/original/wOv6HKiKTcDiyZRXPOsjm2JhVZV.jpg
218,Boys on the Side (1995),Comedy|Drama,0112571,9382,http://www.imdb.com/title/tt0112571/,14,3.4285714285714284,https://image.tmdb.org/t/p/original/2dhZnfBjiza5TupvOupRU4hFAcJ.jpg
219,"Cure, The (1995)",Drama,0112757,6715,http://www.imdb.com/title/tt0112757/,1,3.0,https://image.tmdb.org/t/p/original/3WN1H5NzLOjhY9AP848v8WPc9uu.jpg
220,Castle Freak (1995),Horror,0112643,18256,http://www.imdb.com/title/tt0112643/,1,3.0,https://image.tmdb.org/t/p/original/rZv3aUkNngyZeiCgAjOEF5n0tve.jpg
222,Circle of Friends (1995),Drama|Romance,0112679,22625,http://www.imdb.com/title/tt0112679/,16,3.75,https://image.tmdb.org/t/p/original/dmyEriE6TsnbgkNaFOvCcXaF0Nt.jpg
223,Clerks (1994),Comedy,0109445,2292,http://www.imdb.com/title/tt0109445/,104,3.855769230769231,https://image.tmdb.org/t/p/original/zeFhNF0SXlYIvWXpaOLuXVQ3jB4.jpg
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,0112883,1909,http://www.imdb.com/title/tt0112883/,40,3.6125,https://image.tmdb.org/t/p/original/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg
225,Disclosure (1994),Drama|Thriller,0109635,8984,http://www.imdb.com/title/tt0109635/,52,3.5384615384615383,https://image.tmdb.org/t/p/original/1DcDAJ5vM5XKKONmTaadq5GHpfk.jpg
227,Drop Zone (1994),Action|Thriller,0109676,4954,http://www.imdb.com/title/tt0109676/,22,2.8636363636363638,https://image.tmdb.org/t/p/original/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg
228,Destiny Turns on the Radio (1995),Comedy,0112854,62488,http://www.imdb.com/title/tt0112854/,3,2.3333333333333335,https://image.tmdb.org/t/p/original/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg
229,Death and the Maiden (1994),Drama|Thriller,0109579,10531,http://www.imdb.com/title/tt0109579/,7,3.4285714285714284,https://image.tmdb.org/t/p/original/hlUXQ2aEuYDEE0ok7DORE4uffjl.jpg
230,Dolores Claiborne (1995),Drama|Thriller,0109642,11929,http://www.imdb.com/title/tt0109642/,24,3.3958333333333335,https://image.tmdb.org/t/p/original/gfCh3TEQNEoro8lq21y4zYIic4D.jpg
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,0109686,8467,http://www.imdb.com/title/tt0109686/,133,3.0601503759398496,https://image.tmdb.org/t/p/original/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0111797,10451,http://www.imdb.com/title/tt0111797/,14,3.892857142857143,https://image.tmdb.org/t/p/original/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg
233,Exotica (1994),Drama,0109759,20156,http://www.imdb.com/title/tt0109759/,12,3.5,https://image.tmdb.org/t/p/original/3pibvRQK3A1E8cyhX8IQPIAU2J8.jpg
234,Exit to Eden (1994),Comedy,0109758,18395,http://www.imdb.com/title/tt0109758/,17,2.588235294117647,https://image.tmdb.org/t/p/original/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg
235,Ed Wood (1994),Comedy|Drama,0109707,522,http://www.imdb.com/title/tt0109707/,70,3.6785714285714284,https://image.tmdb.org/t/p/original/n8SrO3WbyuY2b6KazogqbQF348C.jpg
236,French Kiss (1995),Action|Comedy|Romance,0113117,397,http://www.imdb.com/title/tt0113117/,45,3.477777777777778,https://image.tmdb.org/t/p/original/q5hXdMfxSwhuOmWmkTJmm5qVijc.jpg
237,Forget Paris (1995),Comedy|Romance,0113097,10525,http://www.imdb.com/title/tt0113097/,22,3.340909090909091,https://image.tmdb.org/t/p/original/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0113028,27985,http://www.imdb.com/title/tt0113028/,2,4.0,https://image.tmdb.org/t/p/original/bGSXHkITArICNipXJHdRZRFhmmA.jpg
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0113198,15789,http://www.imdb.com/title/tt0113198/,17,3.0,https://image.tmdb.org/t/p/original/bycmMhO3iIoEDzP768sUjq2RV4T.jpg
240,Hideaway (1995),Thriller,0113303,27303,http://www.imdb.com/title/tt0113303/,4,2.375,https://image.tmdb.org/t/p/original/cYWjgxgIJrak0BTemkij3gOCbMa.jpg
241,Fluke (1995),Children|Drama,0113089,21183,http://www.imdb.com/title/tt0113089/,1,4.0,https://image.tmdb.org/t/p/original/k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg
242,Farinelli: il castrato (1994),Drama|Musical,0109771,10954,http://www.imdb.com/title/tt0109771/,5,3.6,https://image.tmdb.org/t/p/original/i5h0ZjYobco5HRPaAU6QTlrMYw0.jpg
243,Gordy (1995),Children|Comedy|Fantasy,0113199,47867,http://www.imdb.com/title/tt0113199/,1,3.0,https://image.tmdb.org/t/p/original/eQEyTkUBXOvvTlScjLqoFgB0zsN.jpg
246,Hoop Dreams (1994),Documentary,0110057,14275,http://www.imdb.com/title/tt0110057/,29,4.293103448275862,https://image.tmdb.org/t/p/original/7qHwh3mFJs7ldwzGSWsBLmgecfj.jpg
247,Heavenly Creatures (1994),Crime|Drama,0110005,1024,http://www.imdb.com/title/tt0110005/,21,3.9285714285714284,https://image.tmdb.org/t/p/original/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg
248,Houseguest (1994),Comedy,0110066,17207,http://www.imdb.com/title/tt0110066/,17,3.176470588235294,https://image.tmdb.org/t/p/original/cdiHlZho11EEqD3aPanYe1rEYRB.jpg
249,Immortal Beloved (1994),Drama|Romance,0110116,13701,http://www.imdb.com/title/tt0110116/,18,3.7222222222222223,https://image.tmdb.org/t/p/original/lkqz2R5pjXeDaiIjR3Z6JTGjtg6.jpg
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,0110006,14819,http://www.imdb.com/title/tt0110006/,6,2.5,https://image.tmdb.org/t/p/original/uN65XQzyPknLZs2R6koZ2Cu6eGC.jpg
251,"Hunted, The (1995)",Action,0113360,32631,http://www.imdb.com/title/tt0113360/,3,3.0,https://image.tmdb.org/t/p/original/luCVuKiRBcQjr9MuY9mRCTehjpY.jpg
252,I.Q. (1994),Comedy|Romance,0110099,11777,http://www.imdb.com/title/tt0110099/,43,3.453488372093023,https://image.tmdb.org/t/p/original/1dLR9LX4O8DSyaU5OR3N0472IR.jpg
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0110148,628,http://www.imdb.com/title/tt0110148/,109,3.458715596330275,https://image.tmdb.org/t/p/original/2162lAT2MP36MyJd2sttmj5du5T.jpg
254,Jefferson in Paris (1995),Drama,0113463,87729,http://www.imdb.com/title/tt0113463/,1,3.0,https://image.tmdb.org/t/p/original/vcZCvsm920LoNDb7pMibJkxIE4n.jpg
255,"Jerky Boys, The (1995)",Comedy,0110189,18713,http://www.imdb.com/title/tt0110189/,7,2.0714285714285716,https://image.tmdb.org/t/p/original/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
256,Junior (1994),Comedy|Sci-Fi,0110216,6280,http://www.imdb.com/title/tt0110216/,35,2.8285714285714287,https://image.tmdb.org/t/p/original/eQmgPrXf7c7daRdl3Zwgm65lw3o.jpg
257,Just Cause (1995),Mystery|Thriller,0113501,9061,http://www.imdb.com/title/tt0113501/,14,3.5,https://image.tmdb.org/t/p/original/z8WqDIUC00TPX6U24ah0C7IMEKf.jpg
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0113538,37108,http://www.imdb.com/title/tt0113538/,10,2.6,https://image.tmdb.org/t/p/original/nzkCh60LNLTaAl8YCCVFM5OASUS.jpg
259,Kiss of Death (1995),Crime|Drama|Thriller,0113552,6071,http://www.imdb.com/title/tt0113552/,5,3.2,https://image.tmdb.org/t/p/original/2cCxEqeIy6Q8HgVjfT7obOnF5Zi.jpg
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0076759,11,http://www.imdb.com/title/tt0076759/,251,4.231075697211155,https://image.tmdb.org/t/p/original/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
261,Little Women (1994),Drama,0110367,9587,http://www.imdb.com/title/tt0110367/,42,3.880952380952381,https://image.tmdb.org/t/p/original/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg
262,"Little Princess, A (1995)",Children|Drama,0113670,19101,http://www.imdb.com/title/tt0113670/,21,3.9047619047619047,https://image.tmdb.org/t/p/original/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg
263,Ladybird Ladybird (1994),Drama,0110296,49980,http://www.imdb.com/title/tt0110296/,1,4.0,https://image.tmdb.org/t/p/original/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0103994,18183,http://www.imdb.com/title/tt0103994/,33,3.9393939393939394,https://image.tmdb.org/t/p/original/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg
266,Legends of the Fall (1994),Drama|Romance|War|Western,0110322,4476,http://www.imdb.com/title/tt0110322/,68,3.3970588235294117,https://image.tmdb.org/t/p/original/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg
267,Major Payne (1995),Comedy,0110443,11008,http://www.imdb.com/title/tt0110443/,17,2.9411764705882355,https://image.tmdb.org/t/p/original/kWHx5eq7PELkF3If7LrrhuBskRG.jpg
269,My Crazy Life (Mi vida loca) (1993),Drama,0107566,32325,http://www.imdb.com/title/tt0107566/,2,3.0,https://image.tmdb.org/t/p/original/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg
270,Love Affair (1994),Drama|Romance,0110391,43742,http://www.imdb.com/title/tt0110391/,5,3.4,https://image.tmdb.org/t/p/original/A7Ex1CSjfCYUgornOiJTJkJkw0A.jpg
271,Losing Isaiah (1995),Drama,0113691,28313,http://www.imdb.com/title/tt0113691/,4,3.5,https://image.tmdb.org/t/p/original/oHALKuPewtqIn2BcluZsGvcEG1P.jpg
272,"Madness of King George, The (1994)",Comedy|Drama,0110428,11318,http://www.imdb.com/title/tt0110428/,31,3.7580645161290325,https://image.tmdb.org/t/p/original/1dTSY023ZyBbgVSKDRuA6JLGSnZ.jpg
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,0109836,3036,http://www.imdb.com/title/tt0109836/,28,2.9464285714285716,https://image.tmdb.org/t/p/original/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg
274,Man of the House (1995),Comedy,0113755,40490,http://www.imdb.com/title/tt0113755/,7,2.9285714285714284,https://image.tmdb.org/t/p/original/7Gz5fBCpPo3Cajw2OymvPGohQY0.jpg
275,Mixed Nuts (1994),Comedy,0110538,24070,http://www.imdb.com/title/tt0110538/,6,2.0,https://image.tmdb.org/t/p/original/rI5oZR0ov3ki72Gy1QDM8XJ43mo.jpg
276,Milk Money (1994),Comedy|Romance,0110516,8986,http://www.imdb.com/title/tt0110516/,22,3.25,https://image.tmdb.org/t/p/original/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg
277,Miracle on 34th Street (1994),Drama,0110527,10510,http://www.imdb.com/title/tt0110527/,38,3.223684210526316,https://image.tmdb.org/t/p/original/iUTPKkljdEjPlcPPYgbUz7APnHu.jpg
278,Miami Rhapsody (1995),Comedy,0113808,17402,http://www.imdb.com/title/tt0113808/,2,1.5,https://image.tmdb.org/t/p/original/h7I2DgoxdkVMiPx4usFNkfvSoBs.jpg
279,My Family (1995),Drama,0113896,38722,http://www.imdb.com/title/tt0113896/,2,3.0,https://image.tmdb.org/t/p/original/i6t6QF5QyUd3UAQ8JM8eVU1169D.jpg
280,Murder in the First (1995),Drama|Thriller,0113870,8438,http://www.imdb.com/title/tt0113870/,13,4.076923076923077,https://image.tmdb.org/t/p/original/sU37ONoL9qUyYXUhubJSYH9tEoc.jpg
281,Nobody's Fool (1994),Comedy|Drama|Romance,0110684,11593,http://www.imdb.com/title/tt0110684/,14,3.7857142857142856,https://image.tmdb.org/t/p/original/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg
282,Nell (1994),Drama,0110638,1945,http://www.imdb.com/title/tt0110638/,40,3.3375,https://image.tmdb.org/t/p/original/aIDp3x2YfijtdherR28pIH6yenn.jpg
283,New Jersey Drive (1995),Crime|Drama,0113967,39310,http://www.imdb.com/title/tt0113967/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,0117169,109560,http://www.imdb.com/title/tt0117169/,1,4.5,https://image.tmdb.org/t/p/original/5kXO783UrTaKZE3wn0KZv3RubZc.jpg
285,Beyond Bedlam (1993),Drama|Horror,0106402,56428,http://www.imdb.com/title/tt0106402/,1,4.0,https://image.tmdb.org/t/p/original/rqArVCgag2ng179rb3OXeEnS4Lo.jpg
287,Nina Takes a Lover (1994),Comedy|Romance,0110671,131957,http://www.imdb.com/title/tt0110671/,1,3.0,https://image.tmdb.org/t/p/original/mSPoA8exUsNThCfBjjTug7V7wGJ.jpg
288,Natural Born Killers (1994),Action|Crime|Thriller,0110632,241,http://www.imdb.com/title/tt0110632/,92,3.233695652173913,https://image.tmdb.org/t/p/original/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg
289,Only You (1994),Comedy|Romance,0110737,9058,http://www.imdb.com/title/tt0110737/,8,3.5625,https://image.tmdb.org/t/p/original/7mLLANXgUg3bibTiUitDlB0NZcU.jpg
290,Once Were Warriors (1994),Crime|Drama,0110729,527,http://www.imdb.com/title/tt0110729/,14,4.035714285714286,https://image.tmdb.org/t/p/original/1nd4SsytVc96hy92g8NNVPD3mzf.jpg
291,Poison Ivy II (1996),Drama|Thriller,0114151,18220,http://www.imdb.com/title/tt0114151/,3,2.3333333333333335,https://image.tmdb.org/t/p/original/jXLuQYRwWNuwW8dkx3zo5bWon2r.jpg
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0114069,6950,http://www.imdb.com/title/tt0114069/,101,3.4257425742574257,https://image.tmdb.org/t/p/original/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0110413,101,http://www.imdb.com/title/tt0110413/,133,4.018796992481203,https://image.tmdb.org/t/p/original/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg
294,"Perez Family, The (1995)",Comedy|Romance,0114113,63020,http://www.imdb.com/title/tt0114113/,2,3.0,https://image.tmdb.org/t/p/original/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0114210,2307,http://www.imdb.com/title/tt0114210/,1,3.0,https://image.tmdb.org/t/p/original/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0110912,680,http://www.imdb.com/title/tt0110912/,307,4.197068403908795,https://image.tmdb.org/t/p/original/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg
298,Pushing Hands (Tui shou) (1992),Drama,0105652,25296,http://www.imdb.com/title/tt0105652/,1,2.0,https://image.tmdb.org/t/p/original/46WdJMUhZpIsG5D7bb0lYjoE1Uu.jpg
299,Priest (1994),Drama,0110889,40156,http://www.imdb.com/title/tt0110889/,4,4.0,https://image.tmdb.org/t/p/original/bi1BeQMuPm1HzFfIZX4KHtKdJgy.jpg
300,Quiz Show (1994),Drama,0110932,11450,http://www.imdb.com/title/tt0110932/,81,3.5185185185185186,https://image.tmdb.org/t/p/original/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
